id,review,Food,Service,Price,Eating Environment / Ambiance
914,I work around the corner and tried it with a colleague for the first time.,Unknown,Unknown,Unknown,Unknown
2695,I went here with my boyfriend and another couple.,Unknown,Unknown,Unknown,Unknown
664,The staff is also attentive and friendly.,Unknown,Positive,Unknown,Unknown
1644,The all you can eat deal is truly amazing here.,Unknown,Unknown,Positive,Unknown
2036,"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",Negative,Unknown,Negative,Unknown
1880,"This is definitely a place that provides the best experience, though, to both A-listers and people walking in off the street.",Unknown,Unknown,Unknown,Unknown
2101,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,Negative,Unknown,Negative,Unknown
2113,first it took us a long time to find the place.,Unknown,Unknown,Unknown,Unknown
1822,All of the pizzas are terrific and the price is even better!,Positive,Unknown,Positive,Unknown
2537,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",Negative,Unknown,Unknown,Negative
1594,The food was good too.,Positive,Unknown,Unknown,Unknown
3459,"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.",Unknown,Unknown,Unknown,Unknown
3572,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",Unknown,Negative,Unknown,Unknown
845,The dining room is quietly elegant with no music to shout over -- how refreshing!,Unknown,Unknown,Unknown,Positive
3004,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",Positive,Unknown,Unknown,Unknown
2441,I am a die hard peep lover.,Unknown,Unknown,Unknown,Unknown
965,"Once you become a regular, you are treated as one.",Unknown,Positive,Unknown,Unknown
1327,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,Positive,Unknown,Unknown,Unknown
1615,Everyone treats you like you were part of the family.,Unknown,Positive,Unknown,Unknown
2681,The white bean brushetta to start was incredible and the pasta was phenomenal.,Positive,Unknown,Unknown,Unknown
3361,The rest of the menu is limited by everything is good eats.,Unknown,Unknown,Unknown,Unknown
789,The menu is nothing like the one on the website.,Negative,Unknown,Unknown,Unknown
782,"Great food, great lay out and awesome service.",Positive,Positive,Unknown,Positive
3148,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,Unknown,Negative,Unknown,Unknown
2203,SEA has become so popular that they've let it go to their heads.,Unknown,Unknown,Unknown,Unknown
3661,We walked in on a Wednesday night and were seated promptly.,Unknown,Positive,Unknown,Unknown
1403,Chennai Garden is my favorite Indian restaurant in the city.,Unknown,Unknown,Unknown,Unknown
3682,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",Unknown,Positive,Unknown,Unknown
2727,Oh yeah ever on the west side try there sister resturant Arties Cafe.,Unknown,Unknown,Unknown,Unknown
2293,(Besides that there should be more restaurants like it around the city).,Unknown,Unknown,Unknown,Unknown
2119,My roommate and I LOVE this place.,Unknown,Unknown,Unknown,Unknown
205,"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.",Unknown,Unknown,Unknown,Unknown
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,Positive,Unknown,Unknown,Positive
2092,Not worth it.,Unknown,Unknown,Unknown,Unknown
749,"In the evening, this place attracted a well dressed, with it, NY crowd.",Unknown,Unknown,Unknown,Unknown
132,"They have it all -- great price, food, and service.",Positive,Positive,Positive,Unknown
3176,"So close, but not good enough.",Unknown,Unknown,Unknown,Unknown
367,This was on a Tuesday night.,Unknown,Unknown,Unknown,Unknown
3397,Its also a bit of a hassle to get to without a car (I happen to live in Inwood).,Unknown,Unknown,Unknown,Unknown
3382,"The flavors are great, and the menu is extensive.",Positive,Unknown,Unknown,Unknown
2850,"The food was amazing, the service was so attentive and personable, and how about that ambience!",Positive,Positive,Unknown,Positive
708,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",Unknown,Unknown,Unknown,Positive
978,The food has been consistant for years and it never lets you down.,Positive,Unknown,Unknown,Unknown
1029,I found the variety of the sashimi plate to be satisfying - fresh and yummy.,Positive,Unknown,Unknown,Unknown
3470,"And forget what you read under me, the atmosphere isn't that bad either.",Unknown,Unknown,Unknown,Unknown
3034,"Don't waste your time, or money!!",Unknown,Unknown,Unknown,Unknown
3180,"They don't concern much of customer's health, just want to make money.",Unknown,Unknown,Unknown,Unknown
163,"We couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.",Unknown,Negative,Unknown,Unknown
1017,sometimes i get good food and ok service.,Positive,Unknown,Unknown,Unknown
3277,We just ate at Kai and were disapointed.,Unknown,Unknown,Unknown,Unknown
757,"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.",Unknown,Unknown,Negative,Negative
923,This was a great surprise.,Unknown,Unknown,Unknown,Unknown
472,"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",Negative,Negative,Unknown,Unknown
2223,The food was spicy and delicious.,Positive,Unknown,Unknown,Unknown
849,I went with my fiance on a Tuesday evening.,Unknown,Unknown,Unknown,Unknown
1035,A little overpriced but worth it once you take a bite.,Positive,Unknown,Unknown,Unknown
3196,It was wonderful.,Unknown,Unknown,Unknown,Unknown
1339,Went for a late weekday lunch.,Unknown,Unknown,Unknown,Unknown
3131,I just don't understand all the hype...,Unknown,Unknown,Unknown,Unknown
3649,Bartender was unable to tear himself away from friends at bar.,Unknown,Negative,Unknown,Unknown
1140,"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",Negative,Unknown,Unknown,Unknown
2337,Dahkin also offers prix fixe lunch and buffet.,Unknown,Unknown,Unknown,Unknown
1174,"Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.",Unknown,Unknown,Unknown,Unknown
3474,You can barely see who you are with never mind have a conversation.,Unknown,Unknown,Unknown,Negative
2818,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,Positive,Positive,Unknown,Unknown
2920,I don't get it either.,Unknown,Unknown,Unknown,Unknown
162,Went on a double date with friend and his girlfriend for a few drinks and appetizers.,Unknown,Unknown,Unknown,Unknown
1216,Great place to grab a hot bagel on the way to work.,Positive,Unknown,Unknown,Unknown
3530,"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",Negative,Unknown,Unknown,Unknown
951,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",Unknown,Negative,Unknown,Unknown
1005,One of my favorite places in Manhattan.,Unknown,Unknown,Unknown,Unknown
1619,"They brought glasses and the bottle, and just left the bottle at our table.",Unknown,Negative,Unknown,Unknown
1304,"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.",Unknown,Unknown,Negative,Unknown
1856,We were looking forward to nice glass of Sangria when we arrived.,Positive,Unknown,Unknown,Unknown
3318,I would highly recommand requesting a table by the window.,Unknown,Unknown,Unknown,Unknown
1335,"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",Positive,Negative,Unknown,Unknown
2545,I for one will never patronize them again.,Unknown,Unknown,Unknown,Unknown
1821,I stumbled upon this great pizzeria as I explored my new neighborhood.,Unknown,Unknown,Unknown,Unknown
880,"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",Unknown,Unknown,Unknown,Unknown
401,"The service, however, was a bright flower in a garden.",Unknown,Positive,Unknown,Unknown
1238,"So, again, give it a try.",Unknown,Unknown,Unknown,Unknown
889,Stay far away from this place.,Unknown,Unknown,Unknown,Unknown
21,We will come back!!!,Unknown,Unknown,Unknown,Unknown
2944,We've been to Grocery three times and not once has an item on the menu disappointed.,Positive,Unknown,Unknown,Unknown
3298,"The food is very good too but for the most part, it's just regular food, nothing special.",Unknown,Unknown,Unknown,Unknown
1344,A touch more jalapeno heat for contrast and it would have been very good indeed.,Positive,Unknown,Unknown,Unknown
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,Unknown,Unknown,Unknown,Unknown
581,We'd go back again,Unknown,Unknown,Unknown,Unknown
3658,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",Unknown,Unknown,Unknown,Positive
1840,The location is perfect.,Unknown,Unknown,Unknown,Positive
2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Unknown,Unknown,Unknown,Unknown
3536,The lunch special is an asbolute steal.,Unknown,Unknown,Positive,Unknown
1363,This food is asian-air fusion.,Unknown,Unknown,Unknown,Unknown
1065,Nothing fancy but really good food with pretty reasonable price.,Positive,Unknown,Positive,Unknown
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",Positive,Positive,Unknown,Unknown
2884,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",Unknown,Unknown,Unknown,Unknown
2075,i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,Unknown,Unknown,Unknown,Unknown
3238,"But on a lazy Saturday night, we ended up going.",Unknown,Unknown,Unknown,Unknown
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,Unknown,Unknown,Unknown,Unknown
3597,"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",Unknown,Unknown,Unknown,Unknown
1099,Once for dinner and once for brunch.,Unknown,Unknown,Unknown,Unknown
169,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Unknown,Unknown,Unknown,Unknown
2042,Not worth the prices.,Unknown,Unknown,Negative,Unknown
1603,Would recommend - perfect for those looking for a place close to grand central.,Unknown,Unknown,Unknown,Unknown
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,Unknown,Positive,Unknown,Unknown
233,Service was good and food is wonderful.,Positive,Positive,Unknown,Unknown
1832,I only have friends.,Unknown,Unknown,Unknown,Unknown
3276,She gets 10 for her excellent service and advice.,Unknown,Positive,Unknown,Unknown
960,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,Positive,Unknown,Unknown,Unknown
3555,"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.",Positive,Unknown,Unknown,Unknown
2863,Please save yourself the frustration.,Unknown,Unknown,Unknown,Unknown
2477,And I say snacking because it really is not set up to be a proper dinner.,Unknown,Unknown,Unknown,Unknown
1095,The quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!,Positive,Unknown,Unknown,Positive
696,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",Positive,Unknown,Unknown,Unknown
62,(Always ask the bartender for the SEASONAL beer!!!,Positive,Unknown,Unknown,Unknown
768,"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",Unknown,Unknown,Unknown,Positive
3636,"We were on our way back to NJ, and since I am in NY, we figured why not grab some food?",Unknown,Unknown,Unknown,Unknown
3695,sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,Unknown,Unknown,Positive,Unknown
3256,And comparing it to the Chinatown restaurants is simply not fair.,Unknown,Unknown,Unknown,Unknown
211,Service and food is what any one would expect when spending that type of money.,Unknown,Unknown,Unknown,Unknown
524,LOVE the atmosphere - felt like I was in Paris.,Unknown,Unknown,Unknown,Positive
801,Every course was better than the next.,Positive,Unknown,Unknown,Unknown
3431,"Not cheap, but not that expensive either.",Unknown,Unknown,Unknown,Unknown
266,The staff is incredibly helpful and attentive.,Unknown,Positive,Unknown,Unknown
1986,"If presentation and service is your thing, then this magic show works.",Unknown,Positive,Unknown,Unknown
1240,"Apparently, the good cook works then.",Positive,Unknown,Unknown,Unknown
955,I was pleasantly suprised.,Unknown,Unknown,Unknown,Unknown
1787,The Yellowtail was particularly good as well.,Positive,Unknown,Unknown,Unknown
682,One less manhattanite the better.,Unknown,Unknown,Unknown,Unknown
2131,Everyone is welcomed in as family.,Unknown,Positive,Unknown,Unknown
2349,I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,Positive,Unknown,Unknown,Unknown
2485,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",Negative,Unknown,Unknown,Unknown
2412,"Spice is sleek, modern and cool with a menu that will not hurt your wallet.",Unknown,Unknown,Positive,Positive
2647,Patroon features a nice cigar bar and has great staff.,Unknown,Positive,Unknown,Positive
2311,"Hey, I think $2+ for a 5 block walk ain't bad.",Unknown,Unknown,Unknown,Unknown
714,Very affordable and excellent ambient!,Unknown,Unknown,Positive,Positive
3057,Look elsewhere.,Unknown,Unknown,Unknown,Unknown
3002,"More important, the sushi rivals the best in Tokyo.",Positive,Unknown,Unknown,Unknown
2616,I have never had cheescake like this.,Positive,Unknown,Unknown,Unknown
2969,"Bill a little high, but worth it.",Unknown,Unknown,Unknown,Unknown
1147,"I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.",Unknown,Unknown,Unknown,Unknown
3521,Everyone I bring here always loves it.,Unknown,Unknown,Unknown,Unknown
2410,"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.",Unknown,Negative,Unknown,Unknown
2099,Worth a visit.,Unknown,Unknown,Unknown,Unknown
2792,A real dissapointment.,Unknown,Unknown,Unknown,Unknown
3206,Its a go-to for dates as well as entertaining out of town guests.,Unknown,Unknown,Unknown,Positive
837,Why do people rave about the ambience.,Unknown,Unknown,Unknown,Negative
1244,Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.,Unknown,Unknown,Unknown,Unknown
1343,"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",Positive,Unknown,Unknown,Unknown
348,Great sushi experience.,Positive,Unknown,Unknown,Unknown
1956,"If you're looking for a great meal at a decent price, go to Del Frisco's!",Positive,Unknown,Positive,Unknown
2039,They charge $6.00 for rice.,Unknown,Unknown,Negative,Unknown
2990,My steak au poivre was one of the worst I've had.,Negative,Unknown,Unknown,Unknown
2135,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",Unknown,Unknown,Unknown,Unknown
1779,The owner and staff are all Japanese as well and that adds to the entire ambiance.,Unknown,Unknown,Unknown,Positive
142,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",Positive,Unknown,Unknown,Unknown
2768,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",Positive,Positive,Unknown,Unknown
812,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,Positive,Positive,Unknown,Unknown
218,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",Positive,Positive,Unknown,Unknown
91,I will be going back and heartily recommend it!,Unknown,Unknown,Unknown,Unknown
2970,Would definitely visit again.,Unknown,Unknown,Unknown,Unknown
1004,Definitely worth the trip to Battery Park City!,Unknown,Unknown,Unknown,Unknown
1204,"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",Unknown,Unknown,Unknown,Unknown
811,The place was real empty but that was because this was the first Sunday they ever opened.,Unknown,Unknown,Unknown,Unknown
2239,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,Unknown,Unknown,Positive,Unknown
3493,"Ambience is delightful, service impeccable.",Unknown,Positive,Unknown,Positive
503,"Service was excellent, and the AC worked very well too (thank God, it was hot!).",Unknown,Positive,Unknown,Positive
2094,Tasty but expensive.,Positive,Unknown,Negative,Unknown
3236,You get the sense that the people there care about their restaurant and about your experience and that is very nice.,Unknown,Positive,Unknown,Unknown
1606,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",Positive,Positive,Unknown,Unknown
1307,so i thought why not change it up a bit.,Unknown,Unknown,Unknown,Unknown
300,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,Positive,Unknown,Unknown,Unknown
2334,Although be warned their dinner menu to sit and take out prices are different.,Unknown,Unknown,Unknown,Unknown
2079,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",Positive,Positive,Unknown,Positive
2602,P.S. Please don't tell anyone in my family i eat there.,Unknown,Unknown,Unknown,Unknown
1424,"my picks are: - Scallion Pancake (fried with vegetable juice, very special and tasty) - Guizhou Chicken - Shredded Squid Family Style (one of my personal favorites) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Positive,Unknown,Unknown,Unknown
1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,Negative,Unknown,Unknown,Unknown
2361,"To celebrate a birthday, three of us went to Mare anticipating great food.",Unknown,Unknown,Unknown,Unknown
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,Unknown,Unknown,Positive,Unknown
1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,Unknown,Unknown,Unknown,Unknown
3182,"I went to pams with my girlfriend, and i love it.",Unknown,Unknown,Unknown,Unknown
1317,"But for whatever reason, prices are about twice as high.",Unknown,Unknown,Negative,Unknown
1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,Negative,Negative,Negative,Unknown
1281,Great atmoshere and worth every bit.,Unknown,Unknown,Unknown,Positive
1537,We had a most unpleasant experience at this restaurant.,Unknown,Unknown,Unknown,Unknown
2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",Positive,Unknown,Unknown,Unknown
3456,The staff was knowledgeable and full of personality.,Unknown,Positive,Unknown,Unknown
1738,Great staff.,Unknown,Positive,Unknown,Unknown
1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",Unknown,Negative,Negative,Unknown
1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",Positive,Unknown,Unknown,Unknown
306,The banana tower is an amazing dessert as well.,Positive,Unknown,Unknown,Unknown
2112,I went there with my friend last saturday.,Unknown,Unknown,Unknown,Unknown
94,"Excellent atmosphere, delicious dishes good and friendly service.",Positive,Positive,Unknown,Positive
1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,Positive,Unknown,Unknown,Positive
1901,"Great vibe, lots of people.",Unknown,Unknown,Unknown,Positive
2422,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",Unknown,Unknown,Unknown,Unknown
200,Just an odd group.,Unknown,Unknown,Unknown,Unknown
1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",Unknown,Unknown,Unknown,Unknown
2771,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",Unknown,Unknown,Unknown,Negative
1400,I love this place!,Unknown,Unknown,Unknown,Unknown
1019,it is not consistent.,Unknown,Unknown,Unknown,Unknown
2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,Negative,Unknown,Unknown,Unknown
2332,Great food and the prices are very reasonable.,Positive,Unknown,Positive,Unknown
215,Wine list is not huge but def well selected.,Unknown,Unknown,Unknown,Unknown
58,"A cool bar with great food, and tons of excellent beer.",Positive,Unknown,Unknown,Positive
536,"Be sure to try the seasonal, and always delicious, specials.",Positive,Unknown,Unknown,Unknown
869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,Unknown,Positive,Unknown,Positive
2961,"Fresh, authentic, french cuisine in substantial portions.",Positive,Unknown,Unknown,Unknown
1355,"Drinks got screwed up, she acted put upon.",Unknown,Negative,Unknown,Unknown
2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,Positive,Unknown,Unknown,Unknown
1173,"At 5 dumplings for $1, you just cannot go wrong.",Unknown,Unknown,Positive,Unknown
1470,But the pizza is way to expensive.,Unknown,Unknown,Negative,Unknown
2457,"And the staff is also young, energeic and hot!!!!",Unknown,Positive,Unknown,Unknown
505,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",Positive,Unknown,Unknown,Unknown
842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",Unknown,Unknown,Unknown,Unknown
1595,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,Positive,Unknown,Unknown,Unknown
2150,Good drink.,Positive,Unknown,Unknown,Unknown
2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",Positive,Positive,Unknown,Positive
3706,Was there Friday night.,Unknown,Unknown,Unknown,Unknown
2010,We had a girls' night dinner here for restaurant week.,Unknown,Unknown,Unknown,Unknown
3064,Romantic if you want it to be (brightly lit).,Unknown,Unknown,Unknown,Positive
3483,"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",Unknown,Unknown,Unknown,Unknown
1719,I recommend it!,Unknown,Unknown,Unknown,Unknown
2442,I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.,Unknown,Unknown,Unknown,Unknown
3101,enough said!,Unknown,Unknown,Unknown,Unknown
542,I don't live in NY but my best friend does.,Unknown,Unknown,Unknown,Unknown
255,My chow fun and chow see was really bland and oily.,Negative,Unknown,Unknown,Unknown
828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",Unknown,Unknown,Unknown,Positive
3553,"we did notice however, that some tables had what looked like pita instead of naan.",Unknown,Negative,Unknown,Unknown
315,"I didn't take a look at the rest menu, but the oysters were fantastic.",Positive,Unknown,Unknown,Unknown
2587,After the review I treked into Brooklyn.,Unknown,Unknown,Unknown,Unknown
3282,The grilled cheese at home afterwards was better.!!,Negative,Unknown,Unknown,Unknown
1883,We were pleasantly greeted.,Unknown,Positive,Unknown,Unknown
2219,The red sliding doors may be unique but they do not block off the cold air from the outside.,Unknown,Unknown,Unknown,Negative
666,"Great service, great food.",Positive,Positive,Unknown,Unknown
1910,"The food is expensive, but worth every bite.",Positive,Unknown,Negative,Unknown
1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",Unknown,Negative,Unknown,Unknown
39,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,Unknown,Negative,Unknown,Unknown
2247,In summer-eat outside on a terrace (another great feature of Suan)!!!,Unknown,Unknown,Unknown,Positive
2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",Positive,Unknown,Unknown,Positive
2689,"Recommendations, of course, are required!",Unknown,Unknown,Unknown,Unknown
1959,We did have to wait at the bar for approx.,Unknown,Negative,Unknown,Unknown
2282,You fellas above says its the best Taiwanese restaurant in town.,Unknown,Unknown,Unknown,Unknown
2943,"Yeah, it's that good.",Unknown,Unknown,Unknown,Unknown
3228,"If you love seafood, you would love this place!",Positive,Unknown,Unknown,Unknown
1837,"Good, fast service.",Unknown,Positive,Unknown,Unknown
2333,Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.,Positive,Unknown,Positive,Unknown
1296,They charge different prices all the time.,Unknown,Unknown,Negative,Unknown
1842,"To dine at Thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.",Unknown,Unknown,Unknown,Unknown
2245,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",Unknown,Negative,Negative,Unknown
2028,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",Positive,Unknown,Unknown,Unknown
2810,"I am so coming back here again, as much as I can.",Unknown,Unknown,Unknown,Unknown
3293,I have been going back again and again.,Unknown,Unknown,Unknown,Unknown
1916,"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",Unknown,Unknown,Unknown,Positive
343,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Negative,Unknown,Unknown,Unknown
165,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",Unknown,Unknown,Unknown,Unknown
2508,Love the Jazz bands on Fri and Sat.,Unknown,Unknown,Unknown,Positive
3659,"Overall, excellent restaurant!",Unknown,Unknown,Unknown,Unknown
3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",Unknown,Unknown,Unknown,Unknown
492,The servers give you some sample slices of your order while you wait (shortly I might add).,Unknown,Positive,Unknown,Unknown
1886,The service was ok.,Unknown,Unknown,Unknown,Unknown
3512,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",Unknown,Negative,Unknown,Unknown
538,I ate here for the first time and absolutely loved it!,Unknown,Unknown,Unknown,Unknown
3156,"Don't expect to sit down inside though, there are only a few tables and they are always full.",Unknown,Unknown,Unknown,Negative
1947,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",Positive,Positive,Unknown,Positive
1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",Positive,Positive,Unknown,Unknown
740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,Unknown,Negative,Unknown,Unknown
2736,This is by far my favorite place in the neighborhood.,Unknown,Unknown,Unknown,Unknown
669,But too far east!,Unknown,Unknown,Unknown,Unknown
677,Satisfying.,Unknown,Unknown,Unknown,Unknown
2551,Highly Highly Highly recommended!,Unknown,Unknown,Unknown,Unknown
2797,it's the only place you can get yummy authentic japanese comfort food.,Positive,Unknown,Unknown,Unknown
409,We took advanatage of the half price sushi deal on saturday so it was well worth it.,Unknown,Unknown,Positive,Unknown
3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,Unknown,Positive,Unknown,Unknown
2878,"This place is cool enough to be in the East Village, but French enough to make you feel like you could be in a bistro in a back alley in Paris.",Unknown,Unknown,Unknown,Positive
158,We were fast to order the appetizer platter since we were very hungry.,Unknown,Unknown,Unknown,Unknown
3186,"The staff are attentive, and have smiles on their faces.",Unknown,Positive,Unknown,Unknown
654,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,Positive,Unknown,Unknown,Unknown
52,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",Unknown,Unknown,Unknown,Positive
2125,"Largest and freshest pieces of sushi, and delicious!",Positive,Unknown,Unknown,Unknown
3371,Even the pasta is delicious here (a rarity in New York pizza restaurants).,Positive,Unknown,Unknown,Unknown
2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",Negative,Unknown,Unknown,Unknown
1546,"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",Unknown,Negative,Unknown,Unknown
753,After my 3rd time the manager remembered me and treated me like an usual customer.,Unknown,Positive,Unknown,Unknown
2560,This place is greatly welcome in the desolate little strip between the Prospect Expressway and Greenwood Cemetery - a wasteland we like to call The Sliv.,Unknown,Unknown,Unknown,Unknown
3165,now if they could only get a toaster.,Unknown,Unknown,Unknown,Unknown
2601,You will find yourself returning quite often.,Unknown,Unknown,Unknown,Unknown
3505,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",Positive,Positive,Unknown,Unknown
1747,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,Positive,Negative,Unknown,Unknown
1481,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",Positive,Unknown,Unknown,Unknown
1767,Fish is so very fresh.,Positive,Unknown,Unknown,Unknown
